Sample Age,Mean Resolution,5th Percentile Resolution,95th Percentile Resolution, Uncertainty Used
-1092,178.536518,139.373812,190.060988,17.969641
-1091.5,178.438208,139.373891,190.060988,17.970201
-1091,178.339897,139.749365,190.060988,17.970761
-1090.5,178.339897,139.749365,190.060988,17.970761
-1090,178.339897,139.749365,190.060988,17.970761
-1089.5,178.326515,140.249362,190.060988,17.971320
-1089,178.313133,141.670627,190.060988,17.971879
-1088.5,178.206163,140.749360,190.123704,17.972439
-1088,178.099194,140.249362,190.123704,17.972999
-1087.5,178.099194,140.249362,190.123704,17.972999
-1087,178.099194,140.249362,190.123704,17.972999
-1086.5,178.099194,140.249362,190.123704,17.972999
-1086,178.099194,140.249362,190.123704,17.972999
-1085.5,178.099194,140.249362,190.123704,17.972999
-1085,178.099194,140.249362,190.123704,17.972999
-1084.5,178.115615,139.749365,190.123704,17.972440
-1084,178.132036,139.249367,190.123704,17.971881
-1083.5,178.132036,139.249367,190.123704,17.971881
-1083,178.132036,139.249367,190.123704,17.971881
-1082.5,178.143317,138.655068,190.123704,17.971321
-1082,178.154599,138.655068,190.123704,17.970762
-1081.5,178.247248,138.655068,190.060988,17.970761
-1081,178.339897,139.749365,190.060988,17.970761
-1080.5,178.347953,138.655068,190.060988,17.970201
-1080,178.356008,138.655068,190.060988,17.969642
-1079.5,178.358626,138.655068,190.060988,17.969083
-1079,178.361244,138.655068,190.060988,17.968524
-1078.5,178.358317,138.655068,190.060988,17.967965
-1078,178.355391,138.436399,190.060988,17.967405
-1077.5,178.346815,138.436399,189.904631,17.966846
-1077,178.338238,138.436399,189.904631,17.966287
-1076.5,178.338238,138.436399,189.904631,17.966287
-1076,178.338238,138.436399,189.904631,17.966287
-1075.5,178.221456,138.436399,189.904631,17.965729
-1075,178.104673,138.061402,189.904631,17.965170
-1074.5,178.082578,138.061402,189.904631,17.964611
-1074,178.060484,138.061402,189.904631,17.964052
-1073.5,178.060484,138.061402,189.904631,17.964052
-1073,178.060484,138.061402,189.904631,17.964052
-1072.5,178.060484,138.061402,189.904631,17.964052
-1072,178.060484,138.061402,189.904631,17.964052
-1071.5,178.060484,138.061402,189.904631,17.964052
-1071,178.060484,138.061402,189.904631,17.964052
-1070.5,178.060484,138.061402,189.904631,17.964052
-1070,178.060484,138.061402,189.904631,17.964052
-1069.5,178.082578,138.061402,189.904631,17.964611
-1069,178.104673,138.061402,189.904631,17.965170
-1068.5,178.221456,138.436399,189.904631,17.965729
-1068,178.338238,138.436399,189.904631,17.966287
-1067.5,178.346815,138.436399,189.904631,17.966846
-1067,178.355391,138.436399,190.060988,17.967405
-1066.5,178.358317,138.655068,190.060988,17.967965
-1066,178.361244,138.655068,190.060988,17.968524
-1065.5,178.358626,138.655068,190.060988,17.969083
-1065,178.356008,138.655068,190.060988,17.969642
-1064.5,178.347953,138.655068,190.060988,17.970201
-1064,178.339897,139.749365,190.060988,17.970761
-1063.5,178.326515,140.249362,190.060988,17.971320
-1063,178.313133,141.670627,190.060988,17.971879
-1062.5,178.313133,141.670627,190.060988,17.971879
-1062,178.313133,141.670627,190.060988,17.971879
-1061.5,178.294539,141.749356,190.123704,17.972439
-1061,178.275945,142.249353,190.123704,17.972998
-1060.5,178.252259,143.249023,190.123704,17.973557
-1060,178.228572,143.249349,190.123704,17.974117
-1059.5,178.142452,142.249353,190.123704,17.974117
-1059,178.056331,141.670627,197.248655,17.974118
-1058.5,178.056331,141.670627,197.248655,17.974118
-1058,178.056331,141.670627,197.248655,17.974118
-1057.5,178.077763,140.749360,190.123704,17.973559
-1057,178.099194,140.249362,190.123704,17.972999
-1056.5,178.115615,139.749365,190.123704,17.972440
-1056,178.132036,139.249367,190.123704,17.971881
-1055.5,178.143317,138.655068,190.123704,17.971321
-1055,178.154599,138.655068,190.123704,17.970762
-1054.5,178.160616,138.655068,190.060988,17.970203
-1054,178.166634,138.655068,190.060988,17.969643
-1053.5,178.162390,138.436399,190.060988,17.968525
-1053,178.158146,138.436399,190.060988,17.967407
-1052.5,178.213682,138.436399,189.904631,17.965729
-1052,178.269218,138.061402,189.904631,17.964051
-1051.5,178.210885,138.061402,189.904631,17.962933
-1051,178.152551,138.061402,189.904631,17.961814
-1050.5,178.124943,137.999373,189.904631,17.960137
-1050,178.097335,137.999373,189.904631,17.958460
-1049.5,177.910844,137.905075,189.873705,17.956783
-1049,177.724353,137.905075,189.873705,17.955106
-1048.5,177.477148,137.811404,189.873705,17.953430
-1048,177.229943,137.811404,189.873490,17.951754
-1047.5,176.918141,137.811404,189.749137,17.950078
-1047,176.606339,137.749374,189.749137,17.948402
-1046.5,176.225167,137.749374,189.748706,17.946727
-1046,175.843996,131.249403,189.310994,17.945051
-1045.5,175.387831,130.061465,189.279637,17.943376
-1045,174.931666,129.623969,188.748713,17.941700
-1044.5,174.426092,128.436478,188.748713,17.940584
-1044,173.920518,127.811483,188.748713,17.939468
-1043.5,173.314486,126.998990,188.248503,17.937793
-1043,172.708453,126.623993,187.999145,17.936119
-1042.5,172.254425,126.280174,187.999145,17.935002
-1042,171.800397,125.811499,187.686007,17.933886
-1041.5,171.120785,125.436502,186.999150,17.932770
-1041,170.441173,124.811507,186.998725,17.931655
-1040.5,170.175818,124.811507,186.998725,17.931097
-1040,169.910462,124.811507,186.998725,17.930539
-1039.5,169.634717,124.749433,186.998725,17.929981
-1039,169.358972,124.749433,186.998725,17.929423
-1038.5,169.072793,124.749433,186.498728,17.928865
-1038,168.786614,124.749433,186.498728,17.928307
-1037.5,168.786614,124.749433,186.498728,17.928307
-1037,168.786614,124.749433,186.498728,17.928307
-1036.5,168.786614,124.749433,186.498728,17.928307
-1036,168.786614,124.749433,186.498728,17.928307
-1035.5,169.072793,124.749433,186.498728,17.928865
-1035,169.358972,124.749433,186.998725,17.929423
-1034.5,169.820206,124.811507,186.998725,17.929980
-1034,170.281440,124.811507,186.998725,17.930537
-1033.5,170.545252,125.436502,186.998725,17.931096
-1033,170.809063,125.436502,186.998725,17.931654
-1032.5,171.062179,125.436502,186.998725,17.932212
-1032,171.315294,125.749428,186.998725,17.932770
-1031.5,171.731818,125.811499,186.999150,17.933327
-1031,172.148342,126.280174,186.999150,17.933885
-1030.5,172.595915,126.623993,187.686007,17.935001
-1030,173.043488,126.936490,187.999145,17.936117
-1029.5,173.251816,126.998990,188.186003,17.936676
-1029,173.460145,127.123989,188.186003,17.937234
-1028.5,173.658477,127.811483,188.248503,17.937792
-1028,173.856809,127.811483,188.248503,17.938350
-1027.5,174.071455,127.811483,188.748713,17.939468
-1027,174.286101,127.811483,188.748713,17.940585
-1026.5,174.459626,128.436478,188.748713,17.941143
-1026,174.633152,128.499416,188.748713,17.941702
-1025.5,174.797621,128.873902,189.279637,17.942260
-1025,174.962091,129.623969,189.279637,17.942818
-1024.5,175.117715,129.624116,189.279637,17.943377
-1024,175.273339,129.749410,189.310994,17.943935
-1023.5,175.272235,129.749410,189.310994,17.944494
-1023,175.271131,129.749410,189.310994,17.945053
-1022.5,175.271131,129.749410,189.310994,17.945053
-1022,175.271131,129.749410,189.310994,17.945053
-1021.5,175.271131,129.749410,189.310994,17.945053
-1021,175.271131,129.749410,189.310994,17.945053
-1020.5,175.120748,129.624116,189.310994,17.944495
-1020,174.970366,129.373971,189.310994,17.943936
-1019.5,174.811316,128.749415,189.310994,17.943378
-1019,174.652267,128.499416,189.279637,17.942820
-1018.5,174.484368,128.436478,189.279637,17.942261
-1018,174.316469,127.811483,188.748713,17.941703
-1017.5,174.118493,127.811483,188.748713,17.940585
-1017,173.920518,127.811483,188.748713,17.939468
-1016.5,173.526308,127.123989,188.748499,17.938352
-1016,173.132098,126.936490,188.248503,17.937235
-1015.5,172.869234,126.655171,187.999145,17.936118
-1015,172.606370,126.623993,187.686007,17.935001
-1014.5,171.887124,125.811499,186.998725,17.933327
-1014,171.167879,125.749428,186.998725,17.931652
-1013.5,170.349340,124.811507,186.498728,17.929978
-1013,169.530801,124.811507,186.498728,17.928304
-1012.5,168.793699,124.749433,185.499157,17.926630
-1012,168.056596,124.749433,185.499157,17.924956
-1011.5,167.028677,124.077032,185.249158,17.923282
-1011,166.000757,123.874155,184.873739,17.921609
-1010.5,164.864253,123.874015,184.326502,17.919936
-1010,163.727748,109.749501,184.249162,17.918263
-1009.5,162.052981,104.749524,184.248744,17.916032
-1009,160.378213,104.311670,183.404687,17.913802
-1008.5,158.895405,103.280370,182.999168,17.912130
-1008,157.412598,102.624184,182.811046,17.910458
-1007.5,156.011707,102.155379,182.249172,17.908786
-1007,154.610816,102.061688,182.249172,17.907114
-1006.5,153.163533,101.811690,182.249172,17.905443
-1006,151.716250,101.592884,181.999173,17.903771
-1005.5,150.253951,101.499539,181.873553,17.902100
-1005,148.791652,101.420982,181.686055,17.900429
-1004.5,147.373709,101.405386,181.249176,17.898758
-1004,145.955767,101.374136,181.249176,17.897087
-1003.5,145.026626,101.327233,181.249176,17.895973
-1003,144.097486,101.327233,181.249176,17.894859
-1002.5,143.190416,101.264733,181.249176,17.893745
-1002,142.283347,101.264733,181.249176,17.892631
-1001.5,141.406149,101.264733,180.936061,17.891518
-1001,140.528950,101.249540,180.936061,17.890404
-1000.5,140.103937,101.249540,180.873767,17.889847
-1000,139.678924,101.249540,180.873767,17.889291
-999.5,139.264201,101.249540,180.873561,17.888734
-999,138.849477,101.249540,180.873561,17.888177
-998.5,138.445933,101.233483,180.873561,17.887621
-998,138.042389,101.233483,180.873561,17.887064
-997.5,137.838489,101.233483,180.873561,17.887063
-997,137.634590,101.233483,180.873561,17.887063
-996.5,137.228888,101.233483,180.873561,17.886506
-996,136.823187,101.233483,180.873561,17.885949
-995.5,136.823187,101.233483,180.873561,17.885949
